16916,16916,0
62493,62493,0
30198,30198,29
53683,53683,108
40185,40185,0
28781,28781,0
24462,24462,23
48399,48399,67
64815,64815,75
18295,18295,-35
12218,12218,11
22760,22760,0
57982,57982,56
27966,27966,27
54894,54894,53
38929,38929,0
32865,32865,0
64243,64243,-68
2315,2315,66
64454,64454,62
55041,55041,0
18633,18633,0
14557,14557,0
61006,61006,59
62615,62615,37
7591,7591,105
64747,64747,58
6727,6727,-111
32315,32315,-114
60645,60645,0
6308,6308,0
45688,45688,0
969,969,0
40891,40891,-18
49294,49294,48
41118,41118,40
21395,21395,-28
6091,6091,-14
32541,32541,0
17665,17665,0
3784,3784,0
28718,28718,28
59240,59240,0
40178,40178,39
60086,60086,58
42252,42252,0
44770,44770,43
22514,22514,21
3067,3067,-2
15757,15757,0
31649,31649,0
10842,10842,10
43765,43765,0
33405,33405,0
44954,44954,43
56657,56657,0
5003,5003,-30
50227,50227,12
19358,19358,18
36529,36529,0
10392,10392,0
58882,58882,57
5129,5129,0
58554,58554,57
58584,58584,0
27444,27444,0
58982,58982,57
51476,51476,0
6796,6796,0
21311,21311,-49
30705,30705,0
28964,28964,0
41003,41003,10
20259,20259,-56
57857,57857,0
63258,63258,61
36374,36374,35
692,692,0
43121,43121,0
48128,48128,0
34561,34561,0
49213,49213,0
36922,36922,36
59162,59162,57
50552,50552,0
17866,17866,17
18145,18145,0
3884,3884,0
54388,54388,0
42932,42932,0
46919,46919,-47
58892,58892,0
8620,8620,0
38336,38336,0
64357,64357,0
23387,23387,-42
42632,42632,0
15913,15913,0
15679,15679,79
22501,22501,0
37540,37540,0
5527,5527,101
63921,63921,0
62716,62716,0
32874,32874,32
64390,64390,62
63101,63101,0
61802,61802,60
19648,19648,0
29031,29031,89
44981,44981,0
28092,28092,0
9448,9448,0
44744,44744,0
61496,61496,0
31453,31453,0
60746,60746,59
12199,12199,-23
62255,62255,-53
21793,21793,0
26544,26544,0
14964,14964,0
41462,41462,40
56089,56089,0
52038,52038,50
47982,47982,46
59484,59484,0
50924,50924,0
6942,6942,6
34998,34998,34
27069,27069,0
51926,51926,50
60645,60645,0
43181,43181,0
10559,10559,79
4664,4664,0
28578,28578,27
59516,59516,0
38912,38912,0
63562,63562,62
64846,64846,63
62938,62938,61
27194,27194,26
28804,28804,0
61703,61703,65
10998,10998,10
6596,6596,0
37721,37721,0
43430,43430,42
22692,22692,0
62971,62971,126
47125,47125,0
52521,52521,0
34646,34646,33
32889,32889,0
13055,13055,-65
65416,65416,0
62869,62869,0
57314,57314,55
12659,12659,92
14052,14052,0
32956,32956,0
49273,49273,0
50352,50352,0
49737,49737,0
15555,15555,48
47475,47475,92
15328,15328,0
34621,34621,0
51365,51365,0
32820,32820,0
48855,48855,-75
12224,12224,0
2035,2035,-4
60539,60539,30
14595,14595,64
13853,13853,0
24143,24143,-109
15216,15216,0
8113,8113,0
22640,22640,0
32978,32978,32
39151,39151,59
19520,19520,0
58141,58141,0
63959,63959,117
53040,53040,0
55842,55842,54
585,585,0
51229,51229,0
64181,64181,0
54879,54879,-105
28210,28210,27
10268,10268,0
15395,15395,8
12884,12884,0
2149,2149,0
53483,53483,58
59606,59606,58
14981,14981,0
36672,36672,0
23197,23197,0
36518,36518,35
13361,13361,0
19810,19810,19
25955,25955,88
62678,62678,61
26021,26021,0
29409,29409,0
38111,38111,55
58573,58573,0
56840,56840,0
41306,41306,40
54426,54426,53
3617,3617,0
50652,50652,0
41452,41452,0
20241,20241,0
31723,31723,-6
53747,53747,124
28550,28550,27
23402,23402,22
21205,21205,0
56181,56181,0
57470,57470,56
39933,39933,0
34964,34964,0
24781,24781,0
41747,41747,-60
62564,62564,0
58461,58461,0
20858,20858,20
49301,49301,0
40572,40572,0
23840,23840,0
35278,35278,34
62905,62905,0
56650,56650,55
11149,11149,0
38920,38920,0
23430,23430,22
57592,57592,0
3080,3080,0
6677,6677,0
50704,50704,0
51883,51883,-86
62799,62799,83
20188,20188,0
1245,1245,0
12220,12220,0
17602,17602,17
28609,28609,0
42694,42694,41
29826,29826,29
13827,13827,-128
27336,27336,0
53343,53343,23
11533,11533,0
41713,41713,0
33890,33890,33
4894,4894,4
57599,57599,63
3870,3870,3
58622,58622,57
29780,29780,0
62553,62553,0
2303,2303,63
51915,51915,-78
6251,6251,26
38107,38107,54
59325,59325,0
61295,61295,-37
26699,26699,18
51188,51188,0
59519,59519,31
7345,7345,0
20325,20325,0
39633,39633,0
1562,1562,1
7580,7580,0
8170,8170,7
62256,62256,0
35823,35823,-5
27790,27790,27
13191,13191,-31
9772,9772,0
7477,7477,0
44455,44455,105
59546,59546,58
49347,49347,48
36539,36539,-82
12453,12453,0
49640,49640,0
28290,28290,27
44817,44817,0
8565,8565,0
16399,16399,3
41934,41934,40
45457,45457,0
33856,33856,0
19498,19498,19
17661,17661,0
63829,63829,0
42034,42034,41
28928,28928,0
30711,30711,-3
8800,8800,0
52335,52335,27
38775,38775,-35
52704,52704,0
24380,24380,0
19602,19602,19
57998,57998,56
2919,2919,-39
8362,8362,8
17884,17884,0
45737,45737,0
47894,47894,46
59667,59667,68
10385,10385,0
52782,52782,51
64416,64416,0
40946,40946,39
16778,16778,16
27159,27159,-123
24324,24324,0
32450,32450,31
9108,9108,0
65305,65305,0
19575,19575,29
11117,11117,0
65170,65170,63
58013,58013,0
61676,61676,0
63510,63510,62
17458,17458,17
54675,54675,100
1713,1713,0
55105,55105,0
65321,65321,0
45278,45278,44
26256,26256,0
64198,64198,62
29441,29441,0
1928,1928,0
39425,39425,0
32000,32000,0
28549,28549,0
46295,46295,53
22772,22772,0
58228,58228,0
63525,63525,0
32602,32602,31
46195,46195,28
55849,55849,0
46454,46454,45
7487,7487,79
33879,33879,21
42004,42004,0
8599,8599,101
18641,18641,0
49015,49015,-35
26830,26830,26
34754,34754,33
14668,14668,0
38362,38362,37
38791,38791,-31
4171,4171,18
45975,45975,-27
14623,14623,71
62393,62393,0
64658,64658,63
10963,10963,-76
9058,9058,8
51031,51031,-43
32425,32425,0
45483,45483,106
44611,44611,-112
63664,63664,0
54920,54920,0
7663,7663,123
56480,56480,0
1489,1489,0
28438,28438,27
65449,65449,0
12441,12441,0
58530,58530,57
63570,63570,62
26251,26251,-94
15972,15972,0
35826,35826,34
5491,5491,92
54253,54253,0
49655,49655,125
5868,5868,0
20163,20163,-80
51079,51079,-31
21398,21398,20
32756,32756,0
64196,64196,0
43218,43218,42
21583,21583,19
25086,25086,24
45515,45515,114
12893,12893,0
22914,22914,22
58969,58969,0
20094,20094,19
13730,13730,13
44059,44059,6
28931,28931,64
13533,13533,0
33134,33134,32
28483,28483,-48
1220,1220,0
38174,38174,37
53502,53502,52
43328,43328,0
4970,4970,4
8090,8090,7
2661,2661,0
53903,53903,-93
11025,11025,0
26627,26627,0
18117,18117,0
14505,14505,0
61528,61528,0
20423,20423,-15
26962,26962,26
36392,36392,0
11365,11365,0
50882,50882,49
41668,41668,0
30497,30497,0
36216,36216,0
5619,5619,124
36983,36983,29
59557,59557,0
36663,36663,-51
36436,36436,0
37057,37057,0
23585,23585,0
58791,58791,105
46666,46666,45
64475,64475,-10
21615,21615,27
41090,41090,40
1771,1771,-70
47513,47513,0
39338,39338,38
1390,1390,1
38772,38772,0
58149,58149,0
7196,7196,0
9123,9123,-24
7491,7491,80
62616,62616,0
15436,15436,0
17491,17491,20
53656,53656,0
26449,26449,0
34935,34935,29
19864,19864,0
51388,51388,0
15155,15155,-52
64775,64775,65
47969,47969,0
16315,16315,-18
1342,1342,1
51185,51185,0
6043,6043,-26
21398,21398,20
3273,3273,0
9370,9370,9
35463,35463,-95
28205,28205,0
2351,2351,75
28999,28999,81
47699,47699,-108
46870,46870,45
22311,22311,-55
22124,22124,0
22427,22427,-26
49344,49344,0
23224,23224,0
5514,5514,5
20504,20504,0
376,376,0
2014,2014,1
38700,38700,0
13098,13098,12
62435,62435,-8
48046,48046,46
63464,63464,0
12798,12798,12
51178,51178,49
8627,8627,108
27083,27083,114
47198,47198,46
44021,44021,0
32792,32792,0
43996,43996,0
41126,41126,40
64244,64244,0
37047,37047,45
60281,60281,0
52904,52904,0
7768,7768,0
55359,55359,15
3230,3230,3
44813,44813,0
4116,4116,0
65222,65222,63
28083,28083,108
60660,60660,0
39,39,9
328,328,0
47868,47868,0
13009,13009,0
22378,22378,21
39304,39304,0
11171,11171,-24
8079,8079,-29
52879,52879,-93
5123,5123,0
4356,4356,0
45745,45745,0
32952,32952,0
4657,4657,0
24142,24142,23
23319,23319,-59
13607,13607,73
46304,46304,0
17677,17677,0
59691,59691,74
50967,50967,-59
7817,7817,0
8545,8545,0
55297,55297,0
52954,52954,51
39720,39720,0
18455,18455,5
30349,30349,0
63270,63270,61
27156,27156,0
20614,20614,20
19372,19372,0
48689,48689,0
49386,49386,48
50584,50584,0
51936,51936,0
34705,34705,0
13653,13653,0
50077,50077,0
54518,54518,53
41482,41482,40
4169,4169,0
36118,36118,35
9584,9584,0
18490,18490,18
55420,55420,0
5708,5708,0
23506,23506,22
15391,15391,7
36368,36368,0
38976,38976,0
50406,50406,49
49236,49236,0
65035,65035,-126
30120,30120,0
62551,62551,21
46809,46809,0
21687,21687,45
53839,53839,-109
2098,2098,2
12364,12364,0
45366,45366,44
50437,50437,0
36675,36675,-48
55382,55382,54
11846,11846,11
49127,49127,-7
19900,19900,0
20554,20554,20
19219,19219,-60
51483,51483,70
58090,58090,56
39074,39074,38
16060,16060,0
10447,10447,51
54169,54169,0
20634,20634,20
57555,57555,52
61210,61210,59
269,269,0
33154,33154,32
64487,64487,-7
61223,61223,-55
47292,47292,0
21852,21852,0
5281,5281,0
45912,45912,0
32532,32532,0
63067,63067,-106
41683,41683,-76
20981,20981,0
33881,33881,0
41785,41785,0
4580,4580,0
41389,41389,0
28572,28572,0
782,782,0
30273,30273,0
62267,62267,-50
17922,17922,17
63238,63238,61
3308,3308,0
26545,26545,0
44395,44395,90
39120,39120,0
21706,21706,21
7144,7144,0
30244,30244,0
3725,3725,0
54632,54632,0
30574,30574,29
8473,8473,0
12386,12386,12
41114,41114,40
57930,57930,56
15341,15341,0
15598,15598,15
59922,59922,58
18226,18226,17
48162,48162,47
41250,41250,40
1512,1512,0
2546,2546,2
41682,41682,40
322,322,0
880,880,0
20891,20891,102
56604,56604,0
40166,40166,39
26791,26791,41
44560,44560,0
38698,38698,37
64127,64127,-97
15028,15028,0
38669,38669,0
45637,45637,0
43151,43151,35
9465,9465,0
2498,2498,2
13978,13978,13
16326,16326,15
51442,51442,50
34845,34845,0
63667,63667,44
39370,39370,38
55671,55671,93
64496,64496,0
7767,7767,-107
6283,6283,34
55884,55884,0
61103,61103,-85
10184,10184,0
39543,39543,-99
9555,9555,84
13963,13963,-94
58975,58975,-105
19537,19537,0
6101,6101,0
41421,41421,0
45502,45502,44
29328,29328,0
8149,8149,0
25450,25450,24
58944,58944,0
50666,50666,49
23084,23084,0
36468,36468,0
33645,33645,0
25002,25002,24
53715,53715,116
60173,60173,0
46354,46354,45
4708,4708,0
28208,28208,0
58844,58844,0
22173,22173,0
8535,8535,85
42261,42261,0
29687,29687,-3
37799,37799,-23
22566,22566,22
62520,62520,0
4098,4098,4
47999,47999,-33
49660,49660,0
37063,37063,49
41856,41856,0
5417,5417,0
48856,48856,0
10682,10682,10
22370,22370,21
63281,63281,0
62452,62452,0
50532,50532,0
9022,9022,8
59300,59300,0
58660,58660,0
56401,56401,0
8518,8518,8
63066,63066,61
63250,63250,61
48592,48592,0
28771,28771,24
37673,37673,0
60776,60776,0
56438,56438,55
60424,60424,0
39993,39993,0
56004,56004,0
59002,59002,57
33982,33982,33
25498,25498,24
57047,57047,-75
1401,1401,0
15130,15130,14
42960,42960,0
61827,61827,96
32442,32442,31
64304,64304,0
30273,30273,0
38082,38082,37
22404,22404,0
3808,3808,0
16883,16883,124
23111,23111,-111
62417,62417,0
60364,60364,0
4542,4542,4
14829,14829,0
44964,44964,0
33924,33924,0
2141,2141,0
19245,19245,0
47168,47168,0
24048,24048,0
1022,1022,0
23075,23075,-120
24888,24888,0
49247,49247,23
4900,4900,0
22656,22656,0
34117,34117,0
55555,55555,64
48947,48947,-52
59533,59533,0
21312,21312,0
21415,21415,-23
813,813,0
19419,19419,-10
1999,1999,-13
20155,20155,-82
21521,21521,0
13670,13670,13
19289,19289,0
58483,58483,28
41318,41318,40
16151,16151,-59
13611,13611,74
21514,21514,21
13499,13499,46
45583,45583,-125
49013,49013,0
64843,64843,82
63485,63485,0
38697,38697,0
59188,59188,0
24593,24593,0
57641,57641,0
36524,36524,0
56980,56980,0
36810,36810,35
6096,6096,0
11070,11070,10
60124,60124,0
37576,37576,0
15096,15096,0
45247,45247,47
32783,32783,3
58390,58390,57
60873,60873,0
23719,23719,41
24385,24385,0
22307,22307,-56
17375,17375,-9
15990,15990,15
20526,20526,20
25904,25904,0
42224,42224,0
9311,9311,23
7862,7862,7
3835,3835,-66
30535,30535,-47
65179,65179,-90
57387,57387,10
63579,63579,22
4946,4946,4
9037,9037,0
61033,61033,0
55543,55543,61
50361,50361,0
6480,6480,0
14042,14042,13
21531,21531,6
39195,39195,70
37511,37511,-95
23696,23696,0
27440,27440,0
28201,28201,0
23072,23072,0
7814,7814,7
6552,6552,0
43637,43637,0
35113,35113,0
34890,34890,34
61297,61297,0
45633,45633,0
61431,61431,-3
46032,46032,0
18774,18774,18
62991,62991,-125
28059,28059,102
35229,35229,0
51230,51230,50
14405,14405,0
52242,52242,51
43153,43153,0
2709,2709,0
47963,47963,-42
36943,36943,19
54066,54066,52
10054,10054,9
43051,43051,10
11525,11525,0
17684,17684,0
41681,41681,0
27883,27883,58
56909,56909,0
45772,45772,0
27496,27496,0
46842,46842,45
38734,38734,37
28972,28972,0
59684,59684,0
11384,11384,0
21018,21018,20
2192,2192,0
18384,18384,0
13464,13464,0
31018,31018,30
62958,62958,61
30611,30611,-28
1913,1913,0
18904,18904,0
26773,26773,0
55491,55491,48
21899,21899,98
64413,64413,0
47134,47134,46
23172,23172,0
7262,7262,7
12705,12705,0
7522,7522,7
58815,58815,111
34916,34916,0
3802,3802,3
58008,58008,0
1239,1239,53
63947,63947,114
381,381,0
60734,60734,59
48769,48769,0
41938,41938,40
38025,38025,0
55099,55099,-50
56691,56691,92
39530,39530,38
59003,59003,-98
6029,6029,0
20920,20920,0
8077,8077,0
42633,42633,0
17443,17443,8
53570,53570,52
22833,22833,0
3782,3782,3
47758,47758,46
22136,22136,0
22427,22427,-26
23867,23867,78
59968,59968,0
62166,62166,60
6972,6972,0
63684,63684,0
46388,46388,0
41942,41942,40
36524,36524,0
9323,9323,26
31114,31114,30
22345,22345,0
46463,46463,95
54671,54671,99
9214,9214,8
7257,7257,0
33150,33150,32
41565,41565,0
26214,26214,25
3595,3595,-126
17932,17932,0
34660,34660,0
51961,51961,0
58634,58634,57
57990,57990,56
28848,28848,0
49920,49920,0
18351,18351,-21
53669,53669,0
33996,33996,0
6741,6741,0
64098,64098,62
606,606,0
27383,27383,-67
63140,63140,0
32228,32228,0
63437,63437,0
29085,29085,0
65080,65080,0
38753,38753,0
16041,16041,0
9041,9041,0
42090,42090,41
46388,46388,0
63650,63650,62
36636,36636,0
21947,21947,110
19833,19833,0
36464,36464,0
8541,8541,0
12712,12712,0
48955,48955,-50
39206,39206,38
15578,15578,15
49205,49205,0
7731,7731,-116
43046,43046,42
60498,60498,59
9237,9237,0
47706,47706,46
43973,43973,0
42008,42008,0
27460,27460,0
24999,24999,105
51933,51933,0
34070,34070,33
65155,65155,-96
59955,59955,-116
9277,9277,0
20420,20420,0
44860,44860,0
50992,50992,0
10583,10583,85
57751,57751,101
23195,23195,-90
27227,27227,-106
42816,42816,0
58219,58219,-38
37606,37606,36
18426,18426,17
21238,21238,20
11983,11983,-77
48394,48394,47
11036,11036,0
30557,30557,0
23453,23453,0
49847,49847,-83
30032,30032,0
48065,48065,0
6957,6957,0
2301,2301,0
7736,7736,0
31260,31260,0
17071,17071,-85
8940,8940,0
9929,9929,0
45563,45563,126
12107,12107,-46
